step,reward
246359,10.0
246370,11.0
246379,9.0
246389,10.0
246398,9.0
246408,10.0
246418,10.0
246426,8.0
246436,10.0
246445,9.0
246455,10.0
246466,11.0
246474,8.0
246483,9.0
246493,10.0
246503,10.0
246511,8.0
246521,10.0
246532,11.0
246542,10.0
246554,12.0
246564,10.0
246575,11.0
246586,11.0
246598,12.0
246609,11.0
246623,14.0
246638,15.0
246654,16.0
246670,16.0
246689,19.0
246713,24.0
246728,15.0
246753,25.0
246774,21.0
246795,21.0
246817,22.0
246854,37.0
246964,110.0
247088,124.0
247224,136.0
247413,189.0
247618,205.0
247807,189.0
247953,146.0
248077,124.0
248209,132.0
248321,112.0
248423,102.0
248507,84.0
248593,86.0
248694,101.0
248797,103.0
248918,121.0
249032,114.0
249134,102.0
249219,85.0
249304,85.0
249393,89.0
249494,101.0
249593,99.0
249674,81.0
249753,79.0
249836,83.0
249905,69.0
250023,118.0
250139,116.0
250241,102.0
250348,107.0
250466,118.0
250577,111.0
250700,123.0
250815,115.0
250927,112.0
251049,122.0
251174,125.0
251289,115.0
251407,118.0
251529,122.0
251654,125.0
251773,119.0
251904,131.0
252037,133.0
252180,143.0
252320,140.0
252459,139.0
252594,135.0
252734,140.0
252872,138.0
252999,127.0
253136,137.0
253272,136.0
253418,146.0
253543,125.0
253681,138.0
253814,133.0
253953,139.0
254094,141.0
254231,137.0
254376,145.0
254512,136.0
254646,134.0
254776,130.0
254890,114.0
255003,113.0
255109,106.0
255218,109.0
255334,116.0
255450,116.0
255558,108.0
255665,107.0
255775,110.0
255876,101.0
255982,106.0
256092,110.0
256188,96.0
256294,106.0
256397,103.0
256510,113.0
256639,129.0
256792,153.0
256997,205.0
257497,500.0
257953,456.0
258138,185.0
258301,163.0
258441,140.0
258569,128.0
258579,10.0
258592,13.0
258716,124.0
258734,18.0
258748,14.0
258765,17.0
258777,12.0
258789,12.0
258800,11.0
258812,12.0
258824,12.0
258836,12.0
258849,13.0
258861,12.0
258875,14.0
258889,14.0
258900,11.0
258910,10.0
258922,12.0
258934,12.0
258946,12.0
258957,11.0
258967,10.0
258977,10.0
258987,10.0
258998,11.0
259008,10.0
259019,11.0
259032,13.0
259043,11.0
259054,11.0
259066,12.0
259077,11.0
259087,10.0
259100,13.0
259112,12.0
259122,10.0
259142,20.0
259153,11.0
259164,11.0
259176,12.0
259188,12.0
259200,12.0
259210,10.0
259220,10.0
259231,11.0
259241,10.0
259253,12.0
259264,11.0
259275,11.0
259286,11.0
259299,13.0
259317,18.0
259330,13.0
259489,159.0
259510,21.0
259527,17.0
259540,13.0
259558,18.0
259572,14.0
259584,12.0
259611,27.0
259622,11.0
259635,13.0
259652,17.0
259670,18.0
259681,11.0
259717,36.0
259738,21.0
259754,16.0
259787,33.0
259801,14.0
259844,43.0
259858,14.0
259906,48.0
259917,11.0
259928,11.0
259973,45.0
260010,37.0
260058,48.0
260100,42.0
260145,45.0
260185,40.0
260239,54.0
260290,51.0
260346,56.0
260418,72.0
260520,102.0
260639,119.0
260759,120.0
261259,500.0
261759,500.0
261880,121.0
262184,304.0
262304,120.0
262804,500.0
263214,410.0
263387,173.0
263877,490.0
263998,121.0
264119,121.0
264234,115.0
264355,121.0
264468,113.0
264583,115.0
264707,124.0
264824,117.0
264953,129.0
265093,140.0
265263,170.0
265532,269.0
266032,500.0
266532,500.0
266924,392.0
267406,482.0
267906,500.0
268235,329.0
268735,500.0
269235,500.0
269735,500.0
270106,371.0
270337,231.0
270677,340.0
271177,500.0
271528,351.0
271669,141.0
271869,200.0
272369,500.0
272869,500.0
273192,323.0
273692,500.0
274192,500.0
274270,78.0
274339,69.0
274431,92.0
274507,76.0
274562,55.0
274626,64.0
274693,67.0
274767,74.0
274851,84.0
274939,88.0
275079,140.0
275220,141.0
275720,500.0
276220,500.0
276720,500.0
277220,500.0
277230,10.0
277730,500.0
278020,290.0
278195,175.0
278361,166.0
278541,180.0
278725,184.0
278869,144.0
278995,126.0
279116,121.0
279235,119.0
279349,114.0
279465,116.0
279573,108.0
279689,116.0
279797,108.0
279907,110.0
280010,103.0
280099,89.0
280179,80.0
280302,123.0
280414,112.0
280490,76.0
280573,83.0
280718,145.0
280840,122.0
281024,184.0
281208,184.0
281696,488.0
281914,218.0
282358,444.0
282572,214.0
