step,reward
233144,233.0
233643,499.0
233888,245.0
234284,396.0
234559,275.0
234852,293.0
235221,369.0
235586,365.0
236062,476.0
236375,313.0
236769,394.0
237070,301.0
237413,343.0
237691,278.0
237971,280.0
238238,267.0
238507,269.0
238808,301.0
239110,302.0
239365,255.0
239602,237.0
239862,260.0
240121,259.0
240376,255.0
240621,245.0
240849,228.0
241068,219.0
241270,202.0
241477,207.0
241697,220.0
241909,212.0
242115,206.0
242337,222.0
242531,194.0
242707,176.0
242929,222.0
243137,208.0
243378,241.0
243620,242.0
243885,265.0
244086,201.0
244286,200.0
244504,218.0
244680,176.0
244897,217.0
245108,211.0
245250,142.0
245392,142.0
245550,158.0
245691,141.0
245829,138.0
245976,147.0
246141,165.0
246294,153.0
246444,150.0
246572,128.0
246701,129.0
246840,139.0
246981,141.0
247131,150.0
247248,117.0
247381,133.0
247516,135.0
247641,125.0
247761,120.0
247894,133.0
248026,132.0
248293,267.0
248490,197.0
248807,317.0
249084,277.0
249287,203.0
249419,132.0
249595,176.0
249727,132.0
250107,380.0
250260,153.0
250524,264.0
250743,219.0
250918,175.0
251239,321.0
251418,179.0
251598,180.0
251793,195.0
251893,100.0
252111,218.0
252358,247.0
252583,225.0
252837,254.0
253032,195.0
253183,151.0
253340,157.0
253538,198.0
253661,123.0
253855,194.0
253965,110.0
254222,257.0
254474,252.0
254640,166.0
254833,193.0
254988,155.0
255155,167.0
255190,35.0
255437,247.0
255547,110.0
255703,156.0
255857,154.0
256021,164.0
256374,353.0
256874,500.0
257240,366.0
257461,221.0
257961,500.0
258129,168.0
258270,141.0
258284,14.0
258294,10.0
258403,109.0
258903,500.0
259123,220.0
259138,15.0
259150,12.0
259250,100.0
259750,500.0
260250,500.0
260457,207.0
260470,13.0
260499,29.0
260522,23.0
261022,500.0
261471,449.0
261481,10.0
261820,339.0
261837,17.0
262080,243.0
262285,205.0
262439,154.0
262640,201.0
262654,14.0
262667,13.0
262682,15.0
262798,116.0
262955,157.0
262968,13.0
263107,139.0
263341,234.0
263841,500.0
264341,500.0
264763,422.0
265159,396.0
265552,393.0
265567,15.0
265595,28.0
266095,500.0
266268,173.0
266676,408.0
266692,16.0
266776,84.0
266945,169.0
266966,21.0
267145,179.0
267166,21.0
267261,95.0
267761,500.0
267804,43.0
267820,16.0
267840,20.0
267907,67.0
268407,500.0
268907,500.0
269407,500.0
269907,500.0
270407,500.0
270907,500.0
271025,118.0
271525,500.0
271872,347.0
272210,338.0
272418,208.0
272918,500.0
273418,500.0
273729,311.0
274229,500.0
274729,500.0
275229,500.0
275729,500.0
276229,500.0
276629,400.0
276939,310.0
277267,328.0
277664,397.0
278164,500.0
278664,500.0
279164,500.0
279664,500.0
280088,424.0
280512,424.0
281012,500.0
281253,241.0
281520,267.0
281872,352.0
282171,299.0
282502,331.0
282762,260.0
282994,232.0
283189,195.0
